opening,count,avg_cpl,top1_pct
Caro Kann Defense Two Knights Attack 3...dxe4 4.Nxe4 Bf5,43,124.4186046511628,37.2093023255814
Alekhines Defense Normal Variation 3.d4 d6 4.f4,43,76.72093023255815,44.18604651162791
Pirc Defense Modern Defense Geller System 2...Nf6 3.Nc3 e5,43,81.20930232558139,39.53488372093023
Sicilian Defense Hyperaccelerated Dragon Variation 3.c3 Bg7 4.d4 cxd4 5.cxd4,43,25.25581395348837,55.81395348837209
Pirc Defense Main Line Austrian Weiss Variation,43,41.51162790697674,37.2093023255814
Reti Opening Sicilian Invitation 2.b3 Nc6 3.Bb2 d5,43,509.51162790697674,32.55813953488372
English Opening Symmetrical Variation 2.g3 Nc6 3.Bg2 e5 4.Nc3,43,70.23255813953489,25.581395348837212
Pirc Defense...3.Bd3 g6 4.c3 Bg7,43,42.883720930232556,37.2093023255814
Queens Pawn Opening...2.g3 g6 3.Bg2 Bg7,43,78.09302325581395,23.25581395348837
Sicilian Defense Open...4.Nxd4 d6 5.c4 Nf6,43,94.76744186046511,37.2093023255814
Benoni Defense Modern Classical New York Variation 8...O O 9.Bd3 Nbd7 10.O O,42,38.04761904761905,50.0
Ponziani Opening Jaenisch Counterattack 4.d4 exd4 5.e5,42,548.0952380952381,26.190476190476193
Queens Gambit Declined Albin Countergambit 3.dxe5 d4 4.Nf3 Nc6,42,89.23809523809524,28.57142857142857
Modern Defense with 1 e4...3.c3 d6 4.f4 Nf6 5.e5,42,294.1666666666667,30.952380952380953
Modern Defense Standard Line...5.Qd2 b5 6.Bd3 Nd7,42,283.64285714285717,19.047619047619047
English Opening Anglo Indian Kings Indian Defense...4.Bb2 O O 5.e3 d6 6.d4 Nbd7,42,57.333333333333336,35.714285714285715
English Opening Anglo Indian Queens Knight Variation...4.Bg2 O O 5.e3 d6 6.Nge2,42,54.07142857142857,23.809523809523807
Sicilian Defense French Variation 3.Nc3 a6 4.g3 Nc6 5.Bg2,42,269.6190476190476,28.57142857142857
Four Knights Game Gunsberg Variation 4...d5 5.Bb5,42,355.85714285714283,33.33333333333333
Kings Pawn Opening Kings Knight Gunderam Defense 3.Nc3 c6 4.d4 d6,42,557.2142857142857,30.952380952380953
Kings Indian Defense Orthodox Variation...8.O O exd5 9.exd5 Re8,42,51.023809523809526,26.190476190476193
Old Benoni Defense Benoni Indian Defense 3.Nc3 e5 4.e4 d6,42,352.73809523809524,38.095238095238095
Kings Indian Defense Fianchetto Debrecen Classical Main Line 8.e3 Re8,42,64.78571428571429,19.047619047619047
Petrovs Defense Steinitz Attack 3...exd4 4.e5 Ne4,42,302.6666666666667,40.476190476190474
Queens Gambit Declined Chigorin Main Line 4.e3,42,53.45238095238095,38.095238095238095
Sicilian Defense Cowboy Attack 2...Nc6 3.Bb2 Nf6,42,133.85714285714286,33.33333333333333
Nimzowitsch Defense Declined Williams Variation 3.d4 Nf6 4.d5,42,585.3333333333334,38.095238095238095
Scandinavian Defense Mieses Kotrc Gubinsky Melts Defense 4.d4,42,98.54761904761905,40.476190476190474
Caro Kann Defense Advance Botvinnik Carls Defense 4.Nf3 cxd4 5.Nxd4,42,276.0,45.23809523809524
Indian Game East Indian London System 3...Bg7 4.c3 O O 5.e3,42,263.2857142857143,40.476190476190474
Pirc Defense Main Line 4.Nge2 Bg7,42,525.5952380952381,26.190476190476193
Caro Kann Defense 2.Nc3 d5 3.f4 dxe4 4.Nxe4,41,45.78048780487805,43.90243902439025
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...Qb6 4.Nc3,41,552.2439024390244,41.46341463414634
Sicilian Defense Kan Modern Variation...6.O O d6 7.Nc3 Be7,41,48.19512195121951,34.146341463414636
Kings Indian Defense Normal Variation 4.e4 d6,41,71.58536585365853,29.268292682926827
Sicilian Defense French Variation 3.d4 cxd4,41,104.73170731707317,31.70731707317073
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 d6 4.Nf3,41,46.170731707317074,34.146341463414636
Sicilian Defense Canal Attack 3...Nc6 4.c3,41,575.2439024390244,31.70731707317073
Polish Opening Kings Indian Defense 3.c4 Bg7,41,262.1951219512195,41.46341463414634
Modern Defense with 1 d4...3.c3 d6 4.Bf4 Nd7,41,278.1951219512195,39.02439024390244
Giuoco Piano Game Main Line Albin Gambit 5...d6 6.d4,41,48.390243902439025,39.02439024390244
Modern Defense with 1 e4...4.h3 Nf6 5.Bd3 O O,41,36.46341463414634,34.146341463414636
Queens Gambit Declined Albin Countergambit 3.e3,41,51.73170731707317,46.34146341463415
Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.Bc4 Bg7,41,297.6829268292683,51.21951219512195
Alapin Sicilian Defense...3.d4 d5 4.exd5 exd5,41,971.5121951219512,31.70731707317073
Benoni Defense Modern Classical Variation...8.Bd3 O O 9.O O Bg4 10.h3,41,272.1219512195122,41.46341463414634
Slav Defense Exchange Variation 3...cxd5 4.Nc3 Nc6,41,689.0243902439024,39.02439024390244
Kings Indian Defense Zinnowitz Variation 6...h6 7.Bh4,41,83.07317073170732,31.70731707317073
Pirc Defense Harmonist Variation 2...g6,41,49.53658536585366,34.146341463414636
Closed Sicilian Defense Grand Prix Variation 3...e6 4.Nf3,41,34.97560975609756,46.34146341463415
Alekhines Defense Scandinavian Variation 3.exd5,40,400.175,30.0
Torre Attack Fianchetto Defense...5.c3 d6 6.e4 Nbd7 7.Bd3,40,35.85,45.0
Kings Indian Attack Yugoslav Variation...5.d3 e6 6.c4 dxc4,40,50.025,35.0
Kings Gambit Accepted Modern Abbazia Defense,40,76.65,35.0
Modern Defense Three Pawns Attack 3...d6 4.Nf3 c5,40,45.4,45.0
Alekhines Defense Two Pawns Lasker Variation 4...Nd5,40,58.225,37.5
Alapin Sicilian Defense...5.d4 cxd4 6.cxd4 d6 7.Nc3,40,309.425,42.5
Modern Defense with 1 d4 2.c4 Bg7 3.e4,40,87.5,37.5
Scotch Game Scotch Gambit London Defense 5.c3 dxc3 6.bxc3,40,443.5,32.5
Italian Game Knight Attack Fritz Variation 6.c3 b5,40,335.15,42.5
Indian Game East Indian Przepiorka Variation...5.O O d6 6.Nc3 Nbd7 7.e4,40,72.4,27.500000000000004
Kings Indian Defense Accelerated Averbakh Variation 5...h6,40,55.5,40.0
Kings Pawn Opening Kings Knight Konstantinopolsky Variation 3...Nf6 4.d3 d5 5.exd5,40,210.15,40.0
Sicilian Defense Kramnik Variation...4.Nc3 Nf6 5.d4 cxd4 6.Nxd4,40,60.9,40.0
Ruy Lopez Opening Old Steinitz Defense 4.d4 exd4 5.Nxd4 Bd7,40,40.625,50.0
Benoni Defense Modern Variation 4.Nc3 exd5 5.cxd5,40,84.45,42.5
French Defense Knight Variation 2...d5,40,97.725,35.0
French Defense Steinitz Attack,40,387.825,27.500000000000004
Sicilian Defense Staunton Cochrane Variation 2...Nc6 3.Nc3,40,87.925,35.0
Nimzowitsch Defense Declined,40,512.2,50.0
Kings Gambit Accepted Bonsch Osmolovsky Variation,40,48.8,32.5
Nimzowitsch Larsen Attack Indian Variation 2.Bb2 g6 3.Bxf6 exf6,40,324.45,20.0
Kings Indian Defense Accelerated Averbakh Variation 5...O O 6.Qd2,40,58.975,47.5
Kings Indian Defense 3.Nf3 Bg7 4.e3 O O,40,276.675,32.5
Ponziani Opening Jaenisch Vukovic Gambit,39,334.7435897435897,43.58974358974359
Vienna Game Anderssen Defense 3.Nf3 d6,39,123.43589743589743,33.33333333333333
Modern Defense Pterodactyl Semi Averbakh Variation 4...cxd4 5.Nxd4 Nc6,39,52.794871794871796,35.8974358974359
Sicilian Defense Open Scheveningen Matanovic Attack 6...Nc6 7.Nf3 Be7 8.Bd3,39,36.92307692307692,33.33333333333333
London System 3...c6 4.Nbd2 Bf5 5.e3,39,383.1794871794872,20.51282051282051
Alapin Sicilian Defense...4.e5 d4 5.cxd4 cxd4,39,48.84615384615385,35.8974358974359
Scandinavian Defense Mieses Kotrc Main Line 4.d4 c6 5.Nf3 Bf5,39,251.6153846153846,53.84615384615385
English Opening Symmetrical Two Knights Variation 3.Nf3 e5 4.g3 d6 5.Bg2,39,58.717948717948715,35.8974358974359
Kings Indian Defense Normal Variation 4.Nf3 O O 5.g3,39,291.6923076923077,28.205128205128204
Caro Kann Defense Breyer Variation 2...e5 3.Nf3,39,713.8717948717949,33.33333333333333
Pirc Defense Main Line Byrne Variation 4...Bg7 5.Qd2,39,63.41025641025641,43.58974358974359
Nimzowitsch Larsen Attack Classical Variation 2.Bb2 Bf5,39,41.1025641025641,38.46153846153847
Pirc Defense Main Line Austrian Weiss Variation 6...Bg4 7.h3 Bxf3 8.Qxf3,39,55.43589743589744,48.717948717948715
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.Nc3 d6 6.h3,39,369.9230769230769,28.205128205128204
Closed Sicilian Defense Traditional Line 3.Nf3 e5 4.Bc4,39,71.28205128205128,35.8974358974359
Alekhines Defense Normal Variation 3.d4 Nb6,39,55.97435897435897,28.205128205128204
Scandinavian Defense Mieses Kotrc Variation...4.d4 Nf6 5.Nf3 c6 6.Bc4,39,87.56410256410257,46.15384615384615
Old Benoni Defense Franco Benoni Defense...4.exd5 d6 5.Nc3 Nf6,39,342.43589743589746,43.58974358974359
Italian Game Two Knights Modern Bishops Opening 4...h6 5.c3,39,306.02564102564105,33.33333333333333
Scandinavian Defense Modern Variation 3.d4,39,57.17948717948718,58.97435897435898
Van Geet Opening Reversed Nimzowitsch Variation 2.Nf3 Nc6,39,707.7692307692307,30.76923076923077
Indian Game East Indian London System...4.e3 O O 5.Nbd2 d6,39,279.97435897435895,25.64102564102564
Ruy Lopez Opening Berlin Rio Gambit Accepted,39,71.61538461538461,35.8974358974359
Philidor Defense Exchange Variation 4.Qxd4 Nf6 5.Nc3 Be7,39,664.3333333333334,46.15384615384615
Kings Indian Defense Fianchetto Yugoslav Panno System 6...Nbd7 7.Nc3,39,69.46153846153847,35.8974358974359
Kings Gambit Accepted Schallopp Defense,39,64.46153846153847,41.02564102564102
Philidor Defense Exchange Larsen Variation 5.Nc3 Bg7 6.Be3,38,122.65789473684211,42.10526315789473
Scandinavian Defense Mieses Kotrc Main Line Anderssen Counterattack 5.dxe5,38,1110.9736842105262,31.57894736842105
Caro Kann Defense Exchange Variation...5.c3 Nf6 6.Nf3 Bg4 7.O O,38,62.078947368421055,44.73684210526316
Modern Defense Gurgenidze Variation 3.f4,38,78.47368421052632,34.21052631578947
Ponziani Opening Jaenisch Counterattack 4.d4 exd4 5.e5 Nd5,38,364.86842105263156,36.84210526315789
Sicilian Defense Wing Gambit 2...cxb4 3.d4 d5,38,62.921052631578945,39.473684210526315
Modern Defense Standard Line 3...c6 4.Nf3,38,776.1578947368421,34.21052631578947
Sicilian Defense...3.Bc4 Nc6 4.c3 Nf6,38,115.63157894736842,26.31578947368421
Kings Gambit Accepted Traditional Philidor Gambit Greco Gambit 7.hxg5 hxg5 8.Rxh8 Bxh8 9.Nc3,38,81.63157894736842,28.947368421052634
Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bf4,38,53.78947368421053,31.57894736842105
Birds Opening 1...d6,38,122.65789473684211,7.894736842105263
Modern Defense Standard Pseudo Austrian Attack 4...a6 5.Nf3 Nd7,38,25.473684210526315,47.368421052631575
Danish Gambit Declined Sorensen Defense 4.exd5 Qxd5 5.cxd4 Nc6,38,36.68421052631579,42.10526315789473
Petrovs Defense Classical Attack 5...d5,38,160.60526315789474,36.84210526315789
Kings Fianchetto Opening Reversed Modern Defense,38,84.57894736842105,42.10526315789473
Kings Indian Defense Semi Classical Variation 6...Nbd7 7.O O e5,38,56.473684210526315,28.947368421052634
Old Benoni Defense 2.d5 d6 3.e4 Nf6 4.Nc3,38,73.89473684210526,31.57894736842105
Ruy Lopez Opening Morphy Defense Tarrasch Variation 5...d6,38,658.9473684210526,34.21052631578947
Pirc Defense 2.Nc3 Nf6 3.f4 g6 4.Nf3,38,305.86842105263156,47.368421052631575
Four Knights Game Italian Variation 4...Nxe4 5.Nxe4 d5,38,342.63157894736844,36.84210526315789
Nimzowitsch Larsen Attack Classical Variation 2.Bb2 c5,38,76.63157894736842,23.684210526315788
Sicilian Defense OKelly Venice Steiner Line 4.d4,38,73.05263157894737,23.684210526315788
Kings Indian Defense Orthodox Variation...7.O O exd4 8.Nxd4 Nc6,38,180.76315789473685,42.10526315789473
Kings Indian Defense Normal Variation...5.Nf3 O O 6.g3 Nbd7 7.Bg2,38,292.07894736842104,34.21052631578947
French Defense St George Defense...4.Bd3 c5 5.c3 Bb7,37,34.86486486486486,37.83783783783784
Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.e3 Nd7 5.Nf3,37,46.189189189189186,45.94594594594595
Nimzowitsch Defense 2.Nc3 Nf6 3.d4,37,632.6756756756756,37.83783783783784
French Defense Advance Paulsen Euwe Variation 6.Be2 Rc8,37,116.8108108108108,37.83783783783784
Sicilian Defense Open Najdorf Variation 6.Bg5 e5,37,130.27027027027026,27.027027027027028
French Defense Exchange Variation 3...exd5 4.Nf3 Bg4,37,147.3783783783784,37.83783783783784
Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bg4 4.e3,37,93.8108108108108,27.027027027027028
Nimzowitsch Larsen Attack Classical Variation 2.Bb2 Nf6,37,321.18918918918916,29.72972972972973
Ruy Lopez Opening Morphy Defense Tarrasch Variation,37,577.027027027027,35.13513513513514
Indian Game Spielmann Indian Variation...5.Nxd5 Nxd5 6.Qxd5 Nc6,37,333.4864864864865,35.13513513513514
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6,37,848.3783783783783,43.24324324324324
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Nf3 Bf5,37,837.4864864864865,35.13513513513514
English Opening Four Knights Korchnoi Line,37,62.86486486486486,16.216216216216218
Scandinavian Defense Modern Marshall Gipslis Variation 5.h3 Bh5,37,93.45945945945945,43.24324324324324
Kings Indian Attack 2...Nc6 3.Bg2 e5 4.d3,37,60.21621621621622,32.432432432432435
Scandinavian Defense Mieses Kotrc Main Line 4.d4 c6,37,50.62162162162162,32.432432432432435
Kings Gambit Accepted Cunningham McCormick Defense 5.e5,37,33.75675675675676,51.35135135135135
English Opening Anglo Lithuanian Variation 2.Nc3,37,125.83783783783784,13.513513513513514
English Opening Agincourt Defense...4.Bg2 Bg7 5.O O Ne7 6.d4,37,373.02702702702703,35.13513513513514
Modern Defense with 1 e4 2.d3,36,42.52777777777778,38.88888888888889
Scotch Game Dubois Reti Max Lange Attack 6.e5 d5,36,342.3888888888889,44.44444444444444
Kings Fianchetto Opening 1...d5 2.Bg2,36,365.5,25.0
Kings Indian Defense Zinnowitz Variation 6...h6,36,329.72222222222223,38.88888888888889
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3,36,174.83333333333334,25.0
Giuoco Piano Game Main Line Birds Attack 5...Bb6 6.d3 d6 7.a4,36,651.1666666666666,38.88888888888889
Ponziani Opening Spanish Variation 4...dxe4 5.Nxe5,36,360.5,33.33333333333333
Modern Defense with 1 e4 2.Nc3 Bg7 3.g3,36,33.69444444444444,33.33333333333333
Birds Opening 1...c5 2.Nf3,36,379.3333333333333,44.44444444444444
Birds Opening Dutch Variation 2.Nf3 c5,36,314.8611111111111,50.0
Reti Opening Nimzo Larsen Variation...5.Be2 d6 6.d4 Nbd7 7.O O,36,59.69444444444444,41.66666666666667
French Defense Exchange Variation 3...exd5 4.Nc3 Nf6,36,308.5833333333333,44.44444444444444
Indian Game East Indian Anti Nimzo Indian Variation 3...c5 4.d5 d6,36,819.75,38.88888888888889
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...d6 6.a4 a6,36,56.02777777777778,41.66666666666667
Queens Pawn Opening Torre Attack,36,268.1388888888889,44.44444444444444
Birds Opening 1...g6,36,301.55555555555554,33.33333333333333
Ruy Lopez Opening Morphy Defense Columbus Variation 4...Nf6 5.O O b5 6.Bb3,36,72.77777777777777,38.88888888888889
Indian Game Knights Variation East Indian Defense...4.Be2 O O 5.O O d6,36,77.05555555555556,33.33333333333333
Sicilian Defense Nimzowitsch Closed 3...e6,36,131.5,27.77777777777778
Old Benoni Defense 2.d5 d6 3.c4,36,320.77777777777777,30.555555555555557
English Opening Anglo Indian Kings Indian Defense 3.g3 Bg7 4.Bg2 O O 5.d4,36,51.361111111111114,27.77777777777778
Ruy Lopez Opening Berlin Improved Steinitz Defense,36,1034.25,33.33333333333333
Kings Indian Defense Normal Variation...5.Bg5 d6 6.e3 Nbd7,36,311.3333333333333,25.0
Sicilian Defense Chekhover Variation 4...Nc6,35,535.0571428571428,28.57142857142857
Scotch Game Goring Main Line Bardeleben Variation,35,683.6,34.285714285714285
Birds Opening 1...g6 2.Nf3,35,78.37142857142857,31.428571428571427
Nimzo Indian Defense 4.Bd2 d5 5.e3,35,68.8,22.857142857142858
Modern Defense with 1 d4...3.Nf3 d6 4.e4 Bg4,35,33.08571428571429,51.42857142857142
Sicilian Defense 2.Nf3 d6 3.Nc3 a6 4.d4,35,106.71428571428571,51.42857142857142
Modern Defense Rat Defense Accelerated Gurgenidze Variation 4.Be3 Bg7 5.f4,35,58.05714285714286,45.714285714285715
Sicilian Defense Old Sicilian Variation 3.d3,35,64.68571428571428,28.57142857142857
Sicilian Defense Staunton Cochrane Variation 2...e6,35,323.9142857142857,31.428571428571427
Polish Opening Bugayev Attack 2...d5,35,57.6,42.857142857142854
Kings Pawn Opening Latvian Gambit,35,36.57142857142857,57.14285714285714
Pirc Defense Classical Variation 4...Bg7 5.Be3 O O 6.Qd2,35,572.4,31.428571428571427
Bishops Opening Berlin Defense 3.d3 c6 4.Nf3,35,57.142857142857146,42.857142857142854
Caro Kann Defense Accelerated Panov Open 3.Nf3 d6 4.d4 Nd7,35,304.0285714285714,45.714285714285715
Caro Kann Defense 2.Nf3 d5 3.exd5 cxd5 4.Ne5,35,49.457142857142856,34.285714285714285
Sicilian Defense Kan Knight Variation 5...Qc7 6.f4,35,38.02857142857143,37.142857142857146
English Opening...2.Nc3 Bb7 3.e4 e5 4.Nf3,35,949.5428571428571,25.71428571428571
Nimzowitsch Larsen Attack Classical Variation 2.Bb2 Nf6 3.Nf3,35,487.8857142857143,34.285714285714285
Sicilian Defense Delayed Alapin Variation 3...Nf6 4.e5 dxe5 5.Nxe5,35,51.25714285714286,42.857142857142854
Giuoco Piano Game Giuoco Pianissimo Italian Four Knights Variation 5...a6,34,38.911764705882355,50.0
Modern Defense with 1 d4 2.Nf3 Bg7 3.Bf4 d6 4.e3,34,56.1764705882353,29.411764705882355
Kings Indian Defense Zinnowitz Variation,34,38.5,32.35294117647059
Pirc Defense Main Line Austrian Weiss Variation 6...Nc6,34,355.20588235294116,32.35294117647059
Birds Opening Dutch Variation 2.Nf3 c5 3.e3,34,971.0294117647059,29.411764705882355
Indian Game Knights Variation East Indian Defense 3.e3 Bg7 4.Be2 O O,34,37.35294117647059,47.05882352941176
Birds Opening 1...g6 2.Nf3 Bg7 3.g3,34,611.5882352941177,14.705882352941178
Queens Gambit Declined Albin Countergambit,34,549.1176470588235,32.35294117647059
Queens Gambit Accepted Gunsberg Defense with 3 c5...5.Bxc4 e6 6.exd4 Nf6,34,342.55882352941177,32.35294117647059
Alapin Sicilian Defense...3.Nf3 Nc6 4.d4 cxd4,34,379.5882352941176,26.47058823529412
Giuoco Piano Game Center Attack...6.cxd4 Bb4 7.Bd2 Nxe4,34,51.470588235294116,38.23529411764706
Alekhines Defense Balogh Variation 4...Nb6 5.Bb3 dxe5,34,235.88235294117646,44.11764705882353
Dutch Defense Raphael Variation 2...d5 3.Bf4,34,431.8529411764706,23.52941176470588
Sicilian Defense,34,72.6470588235294,47.05882352941176
Caro Kann Defense Two Knights Attack,34,607.4411764705883,35.294117647058826
Old Benoni Defense Benoni Indian Defense 3.Nc3 e5 4.e4,34,103.02941176470588,29.411764705882355
Caro Kann Defense Advance Botvinnik Carls Defense 4.Nf3 cxd4,34,72.73529411764706,23.52941176470588
Pirc Defense Classical Schlechter Variation 5...O O 6.Be2,34,38.76470588235294,41.17647058823529
Kings Indian Defense Semi Classical Queenside Storm Line 8...Re8,34,37.205882352941174,47.05882352941176
Four Knights Game Spanish Variation 4...a6,34,556.5294117647059,32.35294117647059
Nimzowitsch Larsen Attack Classical Variation 2.Bb2 Nf6 3.e3 e6,34,42.911764705882355,38.23529411764706
Nimzowitsch Larsen Attack Indian Variation 2.Bb2 g6 3.c4 Bg7,34,310.29411764705884,41.17647058823529
English Opening Anglo Indian Queens Knight Variation 2...g6 3.e4 d6 4.d4,34,400.7352941176471,44.11764705882353
Pirc Defense Main Line Kholmov System 4...Bg7,34,374.8235294117647,32.35294117647059
French Defense Rubinstein Variation 4.Nxe4 Nf6 5.Nxf6 Qxf6 6.Nf3,34,123.47058823529412,35.294117647058826
French Defense Advance Nimzowitsch System 4...Nc6,34,327.7352941176471,38.23529411764706
Mieses Opening,34,382.9117647058824,5.88235294117647
Alapin Sicilian Defense 2...e6 3.Nf3 Nf6 4.e5 Nd5 5.d4,34,108.88235294117646,38.23529411764706
Reti Opening Kings Indian Attack Symmetrical Defense 3.b3 Bg7 4.Bb2 d6 5.Bg2,33,333.06060606060606,39.39393939393939
Pirc Defense Classical Variation 4...Bg7 5.Bf4 O O 6.Qd2,33,349.8484848484849,30.303030303030305
Scotch Game 3...exd4 4.Nxd4 d6 5.Nc3,33,97.36363636363636,39.39393939393939
Giuoco Piano Game 4.O O Nf6 5.d3 O O,33,89.21212121212122,21.21212121212121
Alapin Sicilian Defense...3.Nf3 d5 4.e5 d4,33,79.15151515151516,33.33333333333333
Queens Pawn Opening Horwitz Defense 2.c4 c5 3.d5,33,133.72727272727272,33.33333333333333
Queens Pawn Opening Krause Variation 3.c3 e6 4.Bf4,33,137.78787878787878,33.33333333333333
Pirc Defense...3.f4 g6 4.Nf3 Bg7,33,355.6969696969697,27.27272727272727
Queens Pawn Opening Stonewall Attack 3...c5 4.c3 Nc6,33,69.06060606060606,39.39393939393939
Ponziani Opening 3...d5 4.Qa4,33,94.78787878787878,45.45454545454545
Reti Opening Queens Gambit Invitation 2.g3 d5 3.Bg2 c5,33,375.57575757575756,33.33333333333333
Sicilian Defense OKelly Maroczy Bind Paulsen Line...5.d4 cxd4 6.Nxd4 Qc7,33,355.6666666666667,30.303030303030305
English Opening Kings English Variation 2.e3 d6 3.Nc3,33,364.6969696969697,30.303030303030305
Pirc Defense Main Line Austrian Attack 4...Bg7,33,310.27272727272725,36.36363636363637
Indian Game East Indian Przepiorka Variation...4.Bg2 O O 5.O O d6,33,30.848484848484848,42.42424242424242
Scandinavian Defense Mieses Kotrc Main Line Lasker Variation 6...Bxf3 7.Qxf3,33,161.12121212121212,48.484848484848484
Kings Indian Attack 2...Nc6 3.Bg2 e5,33,120.66666666666667,36.36363636363637
Kings Indian Defense Fianchetto Yugoslav Panno System 6...Nbd7,33,91.57575757575758,30.303030303030305
English Opening Kings English Variation...3.Bg2 Nc6 4.Nf3 Bc5 5.O O,33,355.42424242424244,36.36363636363637
Indian Game Knights Variation East Indian Defense 3.c3 Bg7,33,72.84848484848484,36.36363636363637
Alapin Sicilian Defense 2...Nf6 3.e5,32,166.28125,31.25
Modern Defense Standard Pseudo Austrian Attack 4...Nc6 5.Be3 Nf6 6.Nf3,32,353.40625,40.625
Queens Pawn Opening 1...c6 2.Nf3,32,684.3125,37.5
Polish Opening Kings Indian Defense,32,20.09375,43.75
French Defense Normal Variation...4.Nf3 Nf6 5.exd5 exd5 6.Bb5,32,370.71875,34.375
Benoni Defense Modern Kings Pawn Line...7.f3 Bg7 8.Bg5 O O,32,22.84375,50.0
Kings Gambit Accepted Schallopp Defense 4.Nc3 d5,32,327.09375,46.875
Modern Defense with 1 d4 2.Nf3 Bg7 3.c3 d6,32,632.0625,31.25
Modern Defense with 1 d4 2.c4 Bg7 3.e4 e6 4.Nc3,32,342.4375,18.75
Trompowsky Attack Classical Big Center Variation 3...c5 4.d5,32,87.78125,40.625
Sicilian Defense Smith Morra Gambit 2...cxd4 3.c3,32,69.6875,43.75
French Defense Advance Variation 3...c5 4.c3 Qb6,32,660.0625,40.625
French Defense Franco Sicilian Defense,32,88.53125,31.25
Modern Defense with 1 e4...3.Nf3 d6 4.Bc4 a6 5.O O,32,105.5625,12.5
Benoni Defense Modern Classical Variation...8.Bd3 O O 9.O O Bg4,32,612.40625,37.5
English Opening Symmetrical Anti Benoni Variation 3...cxd4 4.Nxd4 e5,32,84.8125,34.375
Old Benoni Defense Semi Benoni Variation Blockade Variation 4.Bb5 Nd7,32,219.0,31.25
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 a6,32,85.59375,50.0
Indian Game Tartakower Attack...3.Bg2 Bg7 4.e4 d6 5.Ne2,32,634.5625,40.625
Kings Indian Defense Fianchetto Yugoslav Panno System 6...Nbd7 7.Nc3 c5,32,374.5,37.5
English Opening Four Knights Quiet Line,32,345.71875,50.0
Scandinavian Defense Modern Marshall Gipslis Variation 5.c4,32,165.5,43.75
Pirc Defense 2.Bc4 Nf6,32,660.46875,34.375
English Opening Reversed Sicilian Closed,32,48.09375,50.0
Indian Game East Indian London System 3...Bg7 4.Nbd2,32,65.71875,31.25
Bishops Opening Berlin Defense 3.d3 d5 4.exd5 Nxd5,32,352.3125,59.375
Pirc Defense Main Line Austrian Weiss Variation...8.e5 Nd5 9.Nxd5 Qxd5,32,44.03125,56.25
Kings Indian Defense Samisch Normal Defense 6.Be3 a6 7.Qd2 Nbd7,32,370.15625,43.75
Indian Game East Indian Przepiorka Variation...5.O O d6 6.Nbd2 Nbd7 7.e4,32,346.25,40.625
Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation 4.Bxc6 bxc6 5.O O,32,53.3125,34.375
Indian Game East Indian London System...4.e3 d6 5.h3 Nbd7,32,44.40625,31.25
Scotch Game 3...exd4 4.Nxd4 Qf6 5.Nxc6,31,453.2258064516129,35.483870967741936
Alapin Sicilian Defense...5.d4 cxd4 6.cxd4 Nc6,31,50.193548387096776,48.38709677419355
Scandinavian Defense Modern Portuguese Variation 4.Nf3 Qxd5,31,122.38709677419355,45.16129032258064
Caro Kann Defense Tartakower Forgacs Variation,31,135.58064516129033,25.806451612903224
Giuoco Piano Game Giuoco Pianissimo Variation 4...d6 5.c3,31,89.12903225806451,29.03225806451613
Queens Gambit Declined Chigorin Defense 3.e3,31,129.3548387096774,41.935483870967744
Alekhines Defense Four Pawns Trifunovic Variation,31,57.58064516129032,48.38709677419355
Bishops Opening Berlin Defense 3.d3 d5 4.exd5,31,228.61290322580646,32.25806451612903
English Opening Great Snake Variation 2.g3 Bg7 3.Bg2 d6 4.Nc3,31,84.58064516129032,25.806451612903224
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Nf3 c6 6.Bd2,31,502.38709677419354,29.03225806451613
Four Knights Game Double Spanish Variation 5.d3 d6 6.O O,31,673.741935483871,32.25806451612903
Sicilian Defense French Variation 3.g3 d5,31,76.61290322580645,32.25806451612903
Ruy Lopez Opening Birds Defense,31,62.193548387096776,48.38709677419355
Indian Game Knights Variation East Indian Defense...5.Bd3 O O 6.O O Nbd7,31,341.0967741935484,51.61290322580645
Indian Game Knights Variation East Indian Defense 3.Nc3 Bg7,31,33.774193548387096,35.483870967741936
Pirc Defense Czech Defense...5.Bd3 e5 6.Nf3 Nbd7,31,42.54838709677419,38.70967741935484
Four Knights Game Scotch Variation Accepted 5.Nxd4 Bc5 6.Nxc6,31,113.12903225806451,19.35483870967742
Nimzowitsch Larsen Attack,31,103.38709677419355,22.58064516129032
Ruy Lopez Opening Berlin Defense 4.Bxc6,31,112.09677419354838,29.03225806451613
